|id |uuid                                |title                   |description|created_at             |nodes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |client_id|
|215|82809320-5644-4295-8747-335bedf5eb5e|FINERAX INTRUSAO CASA FINERAX|FINERAX INTRUSAO CASA FINERAX|2025-08-04 14:48:41.586|[{"id":"c0c7a832-01be-4dc3-94a0-964802a28c6d","outputs":{},"params":{},"type":"stop","x":783,"y":241},{"id":"7b907ff6-fd71-40ad-96bb-5c635e3ca2f5","outputs":{0:"1754329740126"},"params":{},"type":"start","x":100,"y":100},{"id":"1754329740126","outputs":{0:"1754329754742",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1754329740127,"url":"http://cc210d8fd586.sn.mynetname.net:8257/api/relay?action=on&duration=15"},"type":"api","x":304,"y":257},{"id":"1754329754742","outputs":{0:"c0c7a832-01be-4dc3-94a0-964802a28c6d",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1754329754743,"url":"http://cc210d8fd586.sn.mynetname.net:8257/api/play?action=start&file=userfile1&mode=once&volume=60"},"type":"api","x":530,"y":89}]|8|
|216|8b80bd75-ba58-4ba7-a949-d0d8f269d0a1|ESPANHA LATERAL RUA|ESPANHA LATERAL RUA|2025-08-05 09:51:05.461|[{"id":"bd174e0b-c5e7-4199-8546-88ffeb4a022c","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"71f4c05c-39d1-4736-9c5d-5dffdfc9250a","outputs":{0:"bd174e0b-c5e7-4199-8546-88ffeb4a022c"},"params":{},"type":"start","x":100,"y":100}]|8|
|217|20bd0ae0-f99f-4a2c-96ed-f5a9c92c67aa|ESPANHA INTRUSAO FRENTE/PORTAO VEICULO|ESPANHA INTRUSAO FRENTE/PORTAO VEICULO|2025-08-05 09:51:18.925|[{"id":"35d497e9-25ec-49c0-9e41-9e2093c7fc91","outputs":{},"params":{},"type":"stop","x":720,"y":239},{"id":"86662ef6-f833-45b9-a3e3-24d3769bdfc4","outputs":{0:"1754399243398"},"params":{},"type":"start","x":100,"y":100},{"id":"1754399243398","outputs":{0:"1754399245758",1:""},"params":{"method":"GET","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1754399243400,"url":"http://cc210eb02e1c.sn.mynetname.net:8261/api/relay?action=on&duration=15"},"type":"api","x":310,"y":230},{"id":"1754399245758","outputs":{0:"35d497e9-25ec-49c0-9e41-9e2093c7fc91",1:""},"params":{"method":"GET","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1754399245759,"url":"http://cc210eb02e1c.sn.mynetname.net:8261/api/play?action=start&file=userfile1&mode=once&volume=70"},"type":"api","x":533,"y":95}]|8|
|218|3c1084ff-63f1-42c1-bbbf-9c03b788b30b|ESPANHA LEITURA DE PLACA LPR|ESPANHA LEITURA DE PLACA LPR|2025-08-06 11:51:53.694|[{"id":"84969e00-61d8-40af-8fa5-23a63939b138","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"05a2b5ad-e987-4fc5-a949-5206b0dd2fbf","outputs":{0:"84969e00-61d8-40af-8fa5-23a63939b138"},"params":{},"type":"start","x":100,"y":100}]|8|
|219|bbd43bd1-2e29-46b3-9695-24c677e061f5|ESPANHA RECONHECIMENTO FACIAL|ESPANHA RECONHECIMENTO FACIAL|2025-08-06 11:58:52.091|[{"id":"b6cfc0bc-5aea-4fc3-bd4e-97f5e67c985e","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"dcbf76a5-4297-486b-bcb4-5db152c49248","outputs":{0:"b6cfc0bc-5aea-4fc3-bd4e-97f5e67c985e"},"params":{},"type":"start","x":100,"y":100}]|8|
|220|ca615f04-3e0c-458a-9ae4-fa9186e88679|ESPANHA DETECCAO ARMA FOGO|ESPANHA DETECCAO ARMA FOGO|2025-08-06 12:03:31.308|[{"id":"c8dcc076-ba85-4f53-9a6d-2e906ec3a3ad","outputs":{},"params":{},"type":"stop","x":761,"y":254},{"id":"539bf2ad-7522-4c1e-806e-af26aae3c7f1","outputs":{0:"1754934725304"},"params":{},"type":"start","x":100,"y":100},{"id":"1754934725304","outputs":{0:"1754934733496",1:""},"params":{"method":"GET","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1754934725305,"url":"          http://cc210eb02e1c.sn.mynetname.net:8261/api/relay?action=on&duration=15"},"type":"api","x":320,"y":263},{"id":"1754934733496","outputs":{0:"c8dcc076-ba85-4f53-9a6d-2e906ec3a3ad",1:""},"params":{"method":"GET","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1754934733497,"url":"       http://cc210eb02e1c.sn.mynetname.net:8261/api/play?action=start&file=userfile1&mode=once&volume=70"},"type":"api","x":514,"y":100}]|8|
|221|6deae9e5-e0f4-4bf9-a8a9-73056fab31e3|0020 - ESPIRAL  CAM01 ZONA01 (copy)|SIGMA (copy)|2025-08-08 15:03:22.839|[{"id":"87238dbe-415c-4774-aa7a-0231cb7393fd","outputs":{},"params":{},"type":"stop","x":495,"y":402},{"id":"1dd8364d-358e-4f61-a971-cc52e19caaed","outputs":{0:"1715217795089"},"params":{},"type":"start","x":100,"y":100},{"id":"1715217795089","outputs":{0:"87238dbe-415c-4774-aa7a-0231cb7393fd"},"params":{"account_id":"0020","partition":"1","zone":"1","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1715217795091,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":330,"y":290}]|6|
|222|b914fb05-5a87-48de-b2b5-de6add3044cc|0073 - AUTOBAHN - CAM 01 - DVR EXTERNO - ZONA 30|SIGMA|2025-08-08 15:04:18.323|[{"id":"264bc307-c50d-4bc3-91a8-821244050c75","outputs":{},"params":{},"type":"stop","x":383,"y":392},{"id":"1cf6cc44-6181-4219-82f5-cabfbd14babe","outputs":{0:"1754679939702"},"params":{},"type":"start","x":100,"y":100},{"id":"1754679939702","outputs":{0:"264bc307-c50d-4bc3-91a8-821244050c75"},"params":{"account_id":"0073","partition":"0","zone":"30","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1754679939704,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":270,"y":270}]|6|
|223|2a5b30a9-f314-4aa4-8530-adcda64ea6c3|0073 - AUTOBAHN - CAM 02 - DVR EXTERNO - ZONA 31|SIGMA|2025-08-08 16:03:29.546|[{"id":"264bc307-c50d-4bc3-91a8-821244050c75","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"1cf6cc44-6181-4219-82f5-cabfbd14babe","outputs":{0:"1754680006280"},"params":{},"type":"start","x":100,"y":100},{"id":"1754680006280","outputs":{0:"264bc307-c50d-4bc3-91a8-821244050c75"},"params":{"account_id":"0073","partition":"0","zone":"31","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1754680006282,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
|224|e4bdd04f-5073-4d15-b906-4c7773015c68|0073 - AUTOBAHN - CAM 03 - DVR EXTERNO - ZONA 32|SIGMA|2025-08-08 16:04:03.088|[{"id":"264bc307-c50d-4bc3-91a8-821244050c75","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"1cf6cc44-6181-4219-82f5-cabfbd14babe","outputs":{0:"1754680035447"},"params":{},"type":"start","x":100,"y":100},{"id":"1754680035447","outputs":{0:"264bc307-c50d-4bc3-91a8-821244050c75"},"params":{"account_id":"0073","partition":"0","zone":"32","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1754680035448,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
|225|8829a2bd-c678-4865-85ac-673a4081f9b8|0073 - AUTOBAHN - CAM 06 - DVR EXTERNO - ZONA 33|SIGMA|2025-08-08 16:04:26.26|[{"id":"264bc307-c50d-4bc3-91a8-821244050c75","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"1cf6cc44-6181-4219-82f5-cabfbd14babe","outputs":{0:"1754680067119"},"params":{},"type":"start","x":100,"y":100},{"id":"1754680067119","outputs":{0:"264bc307-c50d-4bc3-91a8-821244050c75"},"params":{"account_id":"0073","partition":"0","zone":"33","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1754680067120,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
|226|2b88fe11-b9f5-432f-bdb3-90ce63a6ceaa|0073 - AUTOBAHN - CAM 09 - DVR EXTERNO - ZONA 34|SIGMA|2025-08-08 16:04:53.721|[{"id":"264bc307-c50d-4bc3-91a8-821244050c75","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"1cf6cc44-6181-4219-82f5-cabfbd14babe","outputs":{0:"1754680113502"},"params":{},"type":"start","x":100,"y":100},{"id":"1754680113502","outputs":{0:"264bc307-c50d-4bc3-91a8-821244050c75"},"params":{"account_id":"0073","partition":"0","zone":"34","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1754680113503,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
|227|3d753238-d917-435c-8e5d-49c150b950fb|0073 - AUTOBAHN - CAM 10 - DVR EXTERNO - ZONA 35|SIGMA|2025-08-08 16:05:15.578|[{"id":"264bc307-c50d-4bc3-91a8-821244050c75","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"1cf6cc44-6181-4219-82f5-cabfbd14babe","outputs":{0:"1754680142066"},"params":{},"type":"start","x":100,"y":100},{"id":"1754680142066","outputs":{0:"264bc307-c50d-4bc3-91a8-821244050c75"},"params":{"account_id":"0073","partition":"0","zone":"35","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1754680142068,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
|228|a540438d-8fdb-46a8-b820-b94365aee683|ANTONIO MACHADO INTRUSAO-AGLOMERACAO-PERAMBULACAO|ANTONIO MACHADO INTRUSAO-AGLOMERACAO-PERAMBULACAO|2025-08-12 14:25:47.839|[{"id":"6f72f2ce-2a18-488f-af0a-8650c03f4f64","outputs":{},"params":{},"type":"stop","x":780,"y":263},{"id":"7ef017f2-589e-435d-9ac5-5c3c7d6cf33c","outputs":{0:"1755019584739"},"params":{},"type":"start","x":74,"y":100},{"id":"1755019584739","outputs":{0:"1755019590499",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1755019584740,"url":"http://8aff0ac697e2.sn.mynetname.net:7304/api/relay?action=on&duration=15"},"type":"api","x":296,"y":274},{"id":"1755019590499","outputs":{0:"6f72f2ce-2a18-488f-af0a-8650c03f4f64",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1755019590500,"url":"http://8aff0ac697e2.sn.mynetname.net:7304/api/play?action=start&file=userfile1&mode=once&volume=75"},"type":"api","x":541,"y":114}]|8|
|229|9abe1fbf-2409-4187-b5dc-5572a12abaa5|GARDENS - LPR|GARDENS - LPR|2025-08-13 16:17:27.602|[{"id":"da62c5a0-79a2-4b1e-bcad-dfe2ee6a64bc","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"dc0e3f06-d44b-4a69-9ce0-f1dc9f3017b6","outputs":{0:"da62c5a0-79a2-4b1e-bcad-dfe2ee6a64bc"},"params":{},"type":"start","x":100,"y":100}]|8|
|230|667c8cdb-5629-49ba-bd5d-734d02b7c100|GARDENS - AGLOMERACAO/ INTRUSAO / PERAMBULACAO ENFRENTE PORTAO VEICULOS|GARDENS - AGLOMERACAO/ INTRUSAO / PERAMBULACAO ENFRENTE PORTAO VEICULOS|2025-08-13 16:17:41.07|[{"id":"54c6a9b1-d963-413b-928d-4f12e1f28b2f","outputs":{},"params":{},"type":"stop","x":804,"y":244},{"id":"2161865c-7c95-4ce7-8598-8ddecda5c6ee","outputs":{0:"1755113743041"},"params":{},"type":"start","x":100,"y":100},{"id":"1755113743041","outputs":{0:"1755113745192",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1755113743042,"url":"http://cc210d76e5a0.sn.mynetname.net:8262/api/relay?action=on&duration=15"},"type":"api","x":320,"y":250},{"id":"1755113745192","outputs":{0:"54c6a9b1-d963-413b-928d-4f12e1f28b2f",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1755113745194,"url":"http://cc210d76e5a0.sn.mynetname.net:8262/api/play?action=start&file=userfile2&mode=once&volume=85"},"type":"api","x":550,"y":115}]|8|
|231|dc42049e-bb91-4f36-96fe-7a7dfc439cd8|GARDENS - PERAMBULACAO ENFRENTE PORTAO VEICULOS|GARDENS - PERAMBULACAO ENFRENTE PORTAO VEICULOS|2025-08-13 16:33:19.568|[{"id":"25d1797c-aa6c-4c2f-9f79-0a1dbac2f0e9","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"1e0023ce-6fcd-4235-8cd0-42e5e75b5e7f","outputs":{0:"25d1797c-aa6c-4c2f-9f79-0a1dbac2f0e9"},"params":{},"type":"start","x":100,"y":100}]|8|
|232|eb6c790f-4104-4095-b5c5-bf284fb2c72e|GARDENS - RECONHECIMENTO FACIAL ENTRADA PEDESTRE|GARDENS - RECONHECIMENTO FACIAL ENTRADA PEDESTRE|2025-08-13 19:41:28.816|[{"id":"a9b26712-b6a0-4e46-9a70-6c47cf877747","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"c4837e12-63fb-42a9-9353-3f9d5c0e97c7","outputs":{0:"a9b26712-b6a0-4e46-9a70-6c47cf877747"},"params":{},"type":"start","x":100,"y":100}]|8|
|233|4b11eedd-43c3-4cdf-8504-afa43be48ce9|SOLAR SERRANO RECONHECIMENTO FACIAL HALL|SOLAR SERRANO RECONHECIMENTO FACIAL HALL|2025-08-18 10:42:20.956|[{"id":"18dc2dbf-00cb-4636-9f39-79af8990be6c","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"a6b5bf58-4a7b-4030-b905-7c5475130a1f","outputs":{0:"18dc2dbf-00cb-4636-9f39-79af8990be6c"},"params":{},"type":"start","x":100,"y":100}]|8|
|234|49c75196-1506-4bbb-acca-5d713a86debf|SANT'ANNA REC. FACIAL ENTRADA  2|SANT'ANNA REC. FACIAL ENTRADA  2|2025-08-18 10:48:09.16|[{"id":"656c79a9-3ab5-4805-a92a-2f549870d31d","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"f13054c8-78bb-4c72-899b-204a3068c338","outputs":{0:"656c79a9-3ab5-4805-a92a-2f549870d31d"},"params":{},"type":"start","x":100,"y":100}]|8|
|235|7b22d887-20c0-4423-9a45-e56e3a5eb32a|CASA FLORA ENTRADA 2 REC. FACIAL|CASA FLORA ENTRADA 2 REC. FACIAL|2025-08-18 11:03:26.079|[{"id":"55535650-9980-40f1-98d7-2b63f46c73f2","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"ae155b18-cce9-4531-b9bc-5da6d848fb19","outputs":{0:"55535650-9980-40f1-98d7-2b63f46c73f2"},"params":{},"type":"start","x":100,"y":100}]|8|
|236|bddbe4b6-20b5-4ee4-83fa-3c3dba32b1c3|ATLANTA RECONHECIMENTO FACIAL HALL|ATLANTA RECONHECIMENTO FACIAL HALL|2025-08-18 11:08:14.625|[{"id":"7b4e0185-6e26-417b-b43b-fc684e19f85b","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"b6cc8898-0352-4ea0-8436-f6bec49fada2","outputs":{0:"7b4e0185-6e26-417b-b43b-fc684e19f85b"},"params":{},"type":"start","x":100,"y":100}]|8|
|237|d29b243d-ffee-4421-ab0c-5c33454d13f6|0048 - CN LOG - ZONA 31 CAM 01|SIGMA|2025-08-19 13:42:06.453|[{"id":"36b1ed02-3242-449a-a132-a5debcb5dff0","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"60a8840f-bd37-4ce7-9b9d-42635de3a4c2","outputs":{0:"1755622388154"},"params":{},"type":"start","x":100,"y":100},{"id":"1755622388154","outputs":{0:"36b1ed02-3242-449a-a132-a5debcb5dff0"},"params":{"account_id":"0048","partition":"00","zone":"31","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1755622388156,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
|238|285d9e08-7147-4d6e-bfb3-e9429cb03914|0048 - CN LOG - ZONA 32 CAM 02|SIGMA|2025-08-19 13:42:17.065|[{"id":"2faf789e-36d2-408b-8e15-8bd75b421195","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"502d3c76-290b-4494-a01d-252f1af5a9e7","outputs":{0:"1755622445986"},"params":{},"type":"start","x":100,"y":100},{"id":"1755622445986","outputs":{0:"2faf789e-36d2-408b-8e15-8bd75b421195"},"params":{"account_id":"0048","partition":"0","zone":"32","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1755622445987,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
|239|47cb23d1-2888-4931-a93a-e7d846048b04|0048 - CN LOG - ZONA 33CAM 03|SIGMA|2025-08-19 13:42:46.675|[{"id":"effede5f-0f7f-4746-b243-ff13528df729","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"9ca58828-6d65-4e7d-b7e3-aa4fe8762e1c","outputs":{0:"1755622479002"},"params":{},"type":"start","x":100,"y":100},{"id":"1755622479002","outputs":{0:"effede5f-0f7f-4746-b243-ff13528df729"},"params":{"account_id":"0048","partition":"0","zone":"33","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1755622479003,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
|240|6bc9d00d-49fd-4866-bdf9-aeff15057849|GRAND CANAL RECON. FACIAL - HALL PRINCIPAL|GRAND CANAL RECON. FACIAL - HALL PRINCIPAL|2025-08-20 15:12:18.892|[{"id":"d7a52a2d-2a0b-487b-9581-f652cd55825c","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"e4428e7c-d0e5-4b7c-99e6-b4506a77c406","outputs":{0:"d7a52a2d-2a0b-487b-9581-f652cd55825c"},"params":{},"type":"start","x":100,"y":100}]|8|
|241|dfba82d0-f44d-41c2-814c-984fa4de2c23|PORTAL SAO FRANCISCO ENTRADA 2 REC FACIAL|PORTAL SAO FRANCISCO ENTRADA 2 REC FACIAL|2025-08-21 14:04:22.037|[{"id":"706f2f0e-48e2-44bf-8566-83265adb5046","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"cd98701f-2f25-4132-a394-2c5e37c97f82","outputs":{0:"706f2f0e-48e2-44bf-8566-83265adb5046"},"params":{},"type":"start","x":100,"y":100}]|8|
|242|931581aa-6a4b-49a8-b8cf-3d99c0a74dec|IPANEMA FACIAL HIK ENTRADA 2 REC. FACIAL|IPANEMA FACIAL HIK ENTRADA 2 REC. FACIAL|2025-08-21 14:43:13.95|[{"id":"5b5b544e-123a-4c71-9ba1-48c0e2ac0297","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"9e72e3c0-2617-4088-8fe7-f6f20b4afbfd","outputs":{0:"5b5b544e-123a-4c71-9ba1-48c0e2ac0297"},"params":{},"type":"start","x":100,"y":100}]|8|
|243|7c0289b4-5c4a-4dc0-9fb2-64348b232350|BASE VERTEX RECONHECIMENTO FACIAL|BASE VERTEX RECONHECIMENTO FACIAL|2025-08-25 10:45:38.4|[{"id":"6f45fec1-7735-42e8-8d29-ccaaeda32db6","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"386b5e9b-3270-41a0-9041-3c2548258741","outputs":{0:"6f45fec1-7735-42e8-8d29-ccaaeda32db6"},"params":{},"type":"start","x":100,"y":100}]|8|
|244|8a68ac1a-d3f5-4ff8-b5fd-6db536ee6e3c|GARDENS ARMA FOGO PORTAO PEDESTRE|GARDENS ARMA FOGO PORTAO PEDESTRE|2025-08-25 14:04:56.155|[{"id":"84571fc7-0a4c-45c7-8f5b-23157de74455","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"8ebe4f9f-c404-418b-bc56-712fc013fec6","outputs":{0:"84571fc7-0a4c-45c7-8f5b-23157de74455"},"params":{},"type":"start","x":100,"y":100}]|8|
|245|760f59ab-133b-4a2b-a7e0-1d53a444ac98|BASE DETECCAO ARMA FOGO|BASE DETECCAO ARMA FOGO|2025-09-01 10:06:08.596|[{"id":"f0f63cec-9926-4697-986c-5ed30f089ba3","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"250dc995-f635-45af-9fe0-fc7da164fabe","outputs":{0:"f0f63cec-9926-4697-986c-5ed30f089ba3"},"params":{},"type":"start","x":100,"y":100}]|8|
|246|ee6c74c1-08b9-45a3-9ee3-859ce704043e|teste  33|[NULL]|2025-09-13 19:56:15.687|[{"id":"c9ad7d35-d3cf-45d9-9edd-d6ed9558db85","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"d66c1486-a8ed-439d-8fd1-136ffdcdc2a0","outputs":{0:"c9ad7d35-d3cf-45d9-9edd-d6ed9558db85"},"params":{},"type":"start","x":100,"y":100}]|0|
|247|0e13b200-f3a9-40da-b5cd-e9134eadae85|teste  33|[NULL]|2025-09-13 19:56:15.702|[{"id":"d62efaed-c43d-4cce-bc36-5c2c8bbf788c","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"e6b20d61-89d6-44dc-90ed-e8f28bd42cce","outputs":{0:"d62efaed-c43d-4cce-bc36-5c2c8bbf788c"},"params":{},"type":"start","x":100,"y":100}]|0|
